exp,method,benchmark,seed,final_regret,n_iters,distinct_regret,incumbent_improved,final_cost,lf_fraction,path
rtg_schema,Ackley_2D,Ackley_2D,46,4.440892098500626e-16,50,1,,,,results/rtg_schema/checkpoints/Ackley_2D__DRO_Quantile_0.9__seed46.json
rtg_schema,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,50,1,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Dynamic__seed42.json
rtg_schema,Ackley_5D,Ackley_5D,43,0.006922508800908833,50,28,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Dynamic__seed43.json
rtg_schema,Ackley_5D,Ackley_5D,44,0.049544286699085394,50,23,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Dynamic__seed44.json
rtg_schema,Ackley_5D,Ackley_5D,45,0.02498929592643906,50,30,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Dynamic__seed45.json
rtg_schema,Ackley_5D,Ackley_5D,46,0.023531435156801894,50,30,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Dynamic__seed46.json
rtg_schema,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,50,1,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Fixed__seed42.json
rtg_schema,Ackley_5D,Ackley_5D,43,0.029632362260152423,50,31,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Fixed__seed43.json
rtg_schema,Ackley_5D,Ackley_5D,44,0.07833880590057918,50,28,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Fixed__seed44.json
rtg_schema,Ackley_5D,Ackley_5D,45,0.022139920012965053,50,31,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Fixed__seed45.json
rtg_schema,Ackley_5D,Ackley_5D,46,0.02205822710666938,50,31,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Fixed__seed46.json
rtg_schema,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,50,1,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Floored__seed42.json
rtg_schema,Ackley_5D,Ackley_5D,43,0.011005090440296517,50,25,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Floored__seed43.json
rtg_schema,Ackley_5D,Ackley_5D,44,0.04411819372395742,50,22,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Floored__seed44.json
rtg_schema,Ackley_5D,Ackley_5D,45,0.026779388332091703,50,31,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Floored__seed45.json
rtg_schema,Ackley_5D,Ackley_5D,46,0.014293271707864097,50,31,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Floored__seed46.json
rtg_schema,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,50,1,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.25__seed42.json
rtg_schema,Ackley_5D,Ackley_5D,43,0.04854233824735532,50,9,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.25__seed43.json
rtg_schema,Ackley_5D,Ackley_5D,44,0.04146255566403001,50,7,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.25__seed44.json
rtg_schema,Ackley_5D,Ackley_5D,45,0.08571878261025434,50,11,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.25__seed45.json
rtg_schema,Ackley_5D,Ackley_5D,46,0.0423181117540854,50,5,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.25__seed46.json
rtg_schema,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,50,1,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.5__seed42.json
rtg_schema,Ackley_5D,Ackley_5D,43,0.042913125779670214,50,6,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.5__seed43.json
rtg_schema,Ackley_5D,Ackley_5D,44,0.046441074767021195,50,7,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.5__seed44.json
rtg_schema,Ackley_5D,Ackley_5D,45,0.05416594660131269,50,11,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.5__seed45.json
rtg_schema,Ackley_5D,Ackley_5D,46,0.05550585674103958,50,6,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.5__seed46.json
rtg_schema,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,50,1,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.75__seed42.json
rtg_schema,Ackley_5D,Ackley_5D,43,0.0266881764668061,50,8,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.75__seed43.json
rtg_schema,Ackley_5D,Ackley_5D,44,0.059443062350439835,50,7,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.75__seed44.json
rtg_schema,Ackley_5D,Ackley_5D,45,0.03782344175429886,50,11,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.75__seed45.json
rtg_schema,Ackley_5D,Ackley_5D,46,0.043973907982497895,50,6,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.75__seed46.json
rtg_schema,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,50,1,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.9__seed42.json
rtg_schema,Ackley_5D,Ackley_5D,43,0.05679105599140444,50,9,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.9__seed43.json
rtg_schema,Ackley_5D,Ackley_5D,44,0.024214538833146282,50,8,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.9__seed44.json
rtg_schema,Ackley_5D,Ackley_5D,45,0.07067374626101186,50,10,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.9__seed45.json
rtg_schema,Ackley_5D,Ackley_5D,46,0.06686925002956601,50,8,,,,results/rtg_schema/checkpoints/Ackley_5D__DRO_Quantile_0.9__seed46.json
rtg_schema,Eggholder,,42,485.63871733415516,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Dynamic__seed42.json
rtg_schema,Eggholder,,43,450.1731763940835,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Dynamic__seed43.json
rtg_schema,Eggholder,,44,814.5854229770441,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Dynamic__seed44.json
rtg_schema,Eggholder,,45,657.4747486971464,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Dynamic__seed45.json
rtg_schema,Eggholder,,46,638.5547531652451,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Dynamic__seed46.json
rtg_schema,Eggholder,,42,485.63871733415516,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Fixed__seed42.json
rtg_schema,Eggholder,,43,442.69415330193954,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Fixed__seed43.json
rtg_schema,Eggholder,,44,814.5854229770441,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Fixed__seed44.json
rtg_schema,Eggholder,,45,468.8928489529899,50,3,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Fixed__seed45.json
rtg_schema,Eggholder,,46,766.7346245399348,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Fixed__seed46.json
rtg_schema,Eggholder,,42,485.63871733415516,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Floored__seed42.json
rtg_schema,Eggholder,,43,449.76937531461886,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Floored__seed43.json
rtg_schema,Eggholder,,44,814.5854229770441,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Floored__seed44.json
rtg_schema,Eggholder,,45,464.6372567326407,50,4,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Floored__seed45.json
rtg_schema,Eggholder,,46,501.77134381113876,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Floored__seed46.json
rtg_schema,Eggholder,,42,485.63871733415516,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.25__seed42.json
rtg_schema,Eggholder,,43,419.78304119063455,50,3,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.25__seed43.json
rtg_schema,Eggholder,,44,679.7102888067507,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.25__seed44.json
rtg_schema,Eggholder,,45,565.3482827153016,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.25__seed45.json
rtg_schema,Eggholder,,46,705.4885642691576,50,3,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.25__seed46.json
rtg_schema,Eggholder,,42,485.63871733415516,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.5__seed42.json
rtg_schema,Eggholder,,43,477.0256712817017,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.5__seed43.json
rtg_schema,Eggholder,,44,722.8869818465229,50,3,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.5__seed44.json
rtg_schema,Eggholder,,45,565.2773095183856,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.5__seed45.json
rtg_schema,Eggholder,,46,766.7346245399348,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.5__seed46.json
rtg_schema,Eggholder,,42,261.05312297618514,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.75__seed42.json
rtg_schema,Eggholder,,43,400.69166974109464,50,3,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.75__seed43.json
rtg_schema,Eggholder,,44,759.6123084252166,50,3,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.75__seed44.json
rtg_schema,Eggholder,,45,565.3027775438383,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.75__seed45.json
rtg_schema,Eggholder,,46,766.7346245399348,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.75__seed46.json
rtg_schema,Eggholder,,42,485.63871733415516,50,1,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.9__seed42.json
rtg_schema,Eggholder,,43,477.1379678684466,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.9__seed43.json
rtg_schema,Eggholder,,44,692.6391138377262,50,3,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.9__seed44.json
rtg_schema,Eggholder,,45,564.1628947056955,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.9__seed45.json
rtg_schema,Eggholder,,46,729.6236978248774,50,2,,,,results/rtg_schema/checkpoints/Eggholder__DRO_Quantile_0.9__seed46.json
rtg_schema,Hartmann_6D,Hartmann_6D,42,2.5097787119520336,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Dynamic__seed42.json
rtg_schema,Hartmann_6D,Hartmann_6D,43,1.9042991599553198,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Dynamic__seed43.json
rtg_schema,Hartmann_6D,Hartmann_6D,44,2.377186423978743,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Dynamic__seed44.json
rtg_schema,Hartmann_6D,Hartmann_6D,45,2.6577964655466433,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Dynamic__seed45.json
rtg_schema,Hartmann_6D,Hartmann_6D,46,2.848149159637333,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Dynamic__seed46.json
rtg_schema,Hartmann_6D,Hartmann_6D,42,2.4405732070633785,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Fixed__seed42.json
rtg_schema,Hartmann_6D,Hartmann_6D,43,2.084854552704801,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Fixed__seed43.json
rtg_schema,Hartmann_6D,Hartmann_6D,44,2.377186423978743,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Fixed__seed44.json
rtg_schema,Hartmann_6D,Hartmann_6D,45,2.6577964655466433,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Fixed__seed45.json
rtg_schema,Hartmann_6D,Hartmann_6D,46,2.677450719101169,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Fixed__seed46.json
rtg_schema,Hartmann_6D,Hartmann_6D,42,2.5097787119520336,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Floored__seed42.json
rtg_schema,Hartmann_6D,Hartmann_6D,43,1.9042991599553198,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Floored__seed43.json
rtg_schema,Hartmann_6D,Hartmann_6D,44,2.377186423978743,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Floored__seed44.json
rtg_schema,Hartmann_6D,Hartmann_6D,45,2.6577964655466433,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Floored__seed45.json
rtg_schema,Hartmann_6D,Hartmann_6D,46,2.848149159637333,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Floored__seed46.json
rtg_schema,Hartmann_6D,Hartmann_6D,42,2.906557886621703,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.25__seed42.json
rtg_schema,Hartmann_6D,Hartmann_6D,43,2.127063094736726,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.25__seed43.json
rtg_schema,Hartmann_6D,Hartmann_6D,44,2.377186423978743,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.25__seed44.json
rtg_schema,Hartmann_6D,Hartmann_6D,45,2.6577964655466433,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.25__seed45.json
rtg_schema,Hartmann_6D,Hartmann_6D,46,3.0805711761087156,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.25__seed46.json
rtg_schema,Hartmann_6D,Hartmann_6D,42,2.906557886621703,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.5__seed42.json
rtg_schema,Hartmann_6D,Hartmann_6D,43,2.127063094736726,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.5__seed43.json
rtg_schema,Hartmann_6D,Hartmann_6D,44,2.377186423978743,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.5__seed44.json
rtg_schema,Hartmann_6D,Hartmann_6D,45,2.6577964655466433,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.5__seed45.json
rtg_schema,Hartmann_6D,Hartmann_6D,46,3.0805711761087156,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.5__seed46.json
rtg_schema,Hartmann_6D,Hartmann_6D,42,2.906557886621703,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.75__seed42.json
rtg_schema,Hartmann_6D,Hartmann_6D,43,2.127063094736726,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.75__seed43.json
rtg_schema,Hartmann_6D,Hartmann_6D,44,2.377186423978743,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.75__seed44.json
rtg_schema,Hartmann_6D,Hartmann_6D,45,2.6577964655466433,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.75__seed45.json
rtg_schema,Hartmann_6D,Hartmann_6D,46,3.0805711761087156,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.75__seed46.json
rtg_schema,Hartmann_6D,Hartmann_6D,42,2.906557886621703,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.9__seed42.json
rtg_schema,Hartmann_6D,Hartmann_6D,43,2.127063094736726,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.9__seed43.json
rtg_schema,Hartmann_6D,Hartmann_6D,44,2.377186423978743,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.9__seed44.json
rtg_schema,Hartmann_6D,Hartmann_6D,45,2.6577964655466433,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.9__seed45.json
rtg_schema,Hartmann_6D,Hartmann_6D,46,3.0805711761087156,50,1,,,,results/rtg_schema/checkpoints/Hartmann_6D__DRO_Quantile_0.9__seed46.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,0.9013499429437961,50,10,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__NaiveBO-EI-regression__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,43,0.6209143619599016,50,15,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__NaiveBO-EI-regression__seed43.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,44,3.0029912943447568,50,8,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__NaiveBO-EI-regression__seed44.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,45,1.8801003161402616,50,7,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__NaiveBO-EI-regression__seed45.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,46,2.0096156033956345,50,13,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__NaiveBO-EI-regression__seed46.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,0.4652285430069054,20,9,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__calib-DRO-MES-Impr__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,0.0655842381752767,20,6,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__calib-DRO-MES-MES__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,3.7133192838149722,20,8,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__calib-DRO-MES-jointMES__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,3.2582863489277654,20,4,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__calib-DRO-rotate-Impr__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,0.28638257057275895,20,9,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__calib-DRO-rotate-MES__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,1.1003839451208326,20,4,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__calib-DRO-rotate-jointMES__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,0.9013499429437961,20,10,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__calib-NaiveBO-EI__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,1.4001671321262497,20,10,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__calib-NaiveBO-MES__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,3.354066627935094,3,3,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__smoke-DRO-MES-Impr__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,3.4919104123282456,3,3,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__smoke-DRO-MES-MES__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,3.6536360166660242,3,1,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__smoke-DRO-MES-jointMES__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,3.252730839612408,3,2,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__smoke-DRO-rotate-Impr__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,3.3023707590248823,3,2,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__smoke-DRO-rotate-MES__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,3.675599192910266,3,1,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__smoke-DRO-rotate-jointMES__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,3.3007563390818224,3,2,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__smoke-Fixed-EI-reference__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,17.14787052999689,3,1,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__smoke-NaiveBO-EI__seed42.json
sanity_mes_switching_v2,Ackley_2D,Ackley_2D,42,17.14787052999689,3,1,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_2D__smoke-NaiveBO-MES__seed42.json
sanity_mes_switching_v2,Ackley_5D,Ackley_5D,42,1.467480564856889,50,8,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_5D__NaiveBO-EI-regression__seed42.json
sanity_mes_switching_v2,Ackley_5D,Ackley_5D,43,2.2811961971242245,50,14,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_5D__NaiveBO-EI-regression__seed43.json
sanity_mes_switching_v2,Ackley_5D,Ackley_5D,44,2.5012559763402646,50,9,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_5D__NaiveBO-EI-regression__seed44.json
sanity_mes_switching_v2,Ackley_5D,Ackley_5D,45,2.244375741509565,50,14,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_5D__NaiveBO-EI-regression__seed45.json
sanity_mes_switching_v2,Ackley_5D,Ackley_5D,46,1.7318606499475746,50,10,,,,results/sanity_mes_switching_v2/checkpoints/Ackley_5D__NaiveBO-EI-regression__seed46.json
sanity_slim_state,Hartmann_6D,Hartmann_6D,42,0.9893995983235953,3,1,,,,results/sanity_slim_state/checkpoints/Hartmann_6D__ROISigmaIQR__seed42.json
sanity_slim_state,Hartmann_6D,Hartmann_6D,42,2.9873019806346672,3,2,,,,results/sanity_slim_state/checkpoints/Hartmann_6D__Step1-slim__seed42.json
sanity_slim_state,Hartmann_6D,Hartmann_6D,42,2.217615644734015,3,2,,,,results/sanity_slim_state/checkpoints/Hartmann_6D__Step23-quantiles__seed42.json
sf_dro_postfix_test,Hartmann_6D,Hartmann_6D,42,1.7264099355893996,100,1,,,,results/sf_dro_postfix_test/checkpoints/Hartmann_6D__SF-DRO-postfix__seed42.json
sf_dro_postfix_test,Hartmann_6D,Hartmann_6D,43,2.1456872582343656,100,1,,,,results/sf_dro_postfix_test/checkpoints/Hartmann_6D__SF-DRO-postfix__seed43.json
sf_dro_postfix_test,Hartmann_6D,Hartmann_6D,44,2.2691355003221316,100,1,,,,results/sf_dro_postfix_test/checkpoints/Hartmann_6D__SF-DRO-postfix__seed44.json
sf_dro_postfix_test,SF-DRO-postfix,Hartmann_6D,42,1.7264099355893996,100,1,0,,,results/sf_dro_postfix_test/checkpoints/SF-DRO-postfix__Hartmann_6D__seed42.json
sf_dro_postfix_test,SF-DRO-postfix,Hartmann_6D,43,2.1456872582343656,100,1,0,,,results/sf_dro_postfix_test/checkpoints/SF-DRO-postfix__Hartmann_6D__seed43.json
sf_dro_postfix_test,SF-DRO-postfix,Hartmann_6D,44,2.2691355003221316,100,1,0,,,results/sf_dro_postfix_test/checkpoints/SF-DRO-postfix__Hartmann_6D__seed44.json
sf_dro_smoke_test,Hartmann_6D,Hartmann_6D,42,1.910038613351268,3,1,,,,results/sf_dro_smoke_test/checkpoints/Hartmann_6D__SF-DRO-rotate-MES__seed42.json
sfdro_reward_teacher_test,VARIANT_A,Hartmann_6D,42,2.474271671725574,30,1,,,,results/sfdro_reward_teacher_test/checkpoints/VARIANT_A__Hartmann_6D__seed42.json
sfdro_reward_teacher_test,VARIANT_B,Hartmann_6D,42,2.474271671725574,30,1,,,,results/sfdro_reward_teacher_test/checkpoints/VARIANT_B__Hartmann_6D__seed42.json
sfdro_reward_teacher_test,VARIANT_C,Hartmann_6D,42,2.474271671725574,30,1,,,,results/sfdro_reward_teacher_test/checkpoints/VARIANT_C__Hartmann_6D__seed42.json
sfdro_reward_teacher_test,VARIANT_D,Hartmann_6D,42,2.474271671725574,30,1,,,,results/sfdro_reward_teacher_test/checkpoints/VARIANT_D__Hartmann_6D__seed42.json
sfdro_reward_teacher_test,VARIANT_F,Hartmann_6D,42,1.272941270113979,30,1,,,,results/sfdro_reward_teacher_test/checkpoints/VARIANT_F__Hartmann_6D__seed42.json
sfdro_ucb_refinement_test,D_nodt,Hartmann_6D,42,0.04826964601204109,50,14,,,,results/sfdro_ucb_refinement_test/checkpoints/D_nodt__Hartmann_6D__seed42.json
sfdro_ucb_refinement_test,D_nodt,Hartmann_6D,43,0.023982620880779848,50,15,,,,results/sfdro_ucb_refinement_test/checkpoints/D_nodt__Hartmann_6D__seed43.json
sfdro_ucb_refinement_test,D_nodt,Hartmann_6D,44,0.030635651995417845,50,12,,,,results/sfdro_ucb_refinement_test/checkpoints/D_nodt__Hartmann_6D__seed44.json
sfdro_ucb_refinement_test,GA_METHOD_B,Hartmann_6D,42,0.2224243209291208,50,7,,,,results/sfdro_ucb_refinement_test/checkpoints/GA_METHOD_B__Hartmann_6D__seed42.json
sfdro_ucb_refinement_test,GA_METHOD_B,Hartmann_6D,43,0.0849591546883679,50,11,,,,results/sfdro_ucb_refinement_test/checkpoints/GA_METHOD_B__Hartmann_6D__seed43.json
sfdro_ucb_refinement_test,GA_METHOD_B,Hartmann_6D,44,0.07973346487306143,50,9,,,,results/sfdro_ucb_refinement_test/checkpoints/GA_METHOD_B__Hartmann_6D__seed44.json
sfdro_ucb_refinement_test,GA_METHOD_C,Hartmann_6D,42,0.04286339568740205,50,15,,,,results/sfdro_ucb_refinement_test/checkpoints/GA_METHOD_C__Hartmann_6D__seed42.json
sfdro_ucb_refinement_test,GA_METHOD_C,Hartmann_6D,43,0.5036299317997073,50,12,,,,results/sfdro_ucb_refinement_test/checkpoints/GA_METHOD_C__Hartmann_6D__seed43.json
sfdro_ucb_refinement_test,GA_METHOD_C,Hartmann_6D,44,0.039562416794989286,50,10,,,,results/sfdro_ucb_refinement_test/checkpoints/GA_METHOD_C__Hartmann_6D__seed44.json
sfdro_ucb_refinement_test,NaiveBO_lognormal,Hartmann_6D,42,0.15572235967498393,50,12,,,,results/sfdro_ucb_refinement_test/checkpoints/NaiveBO_lognormal__Hartmann_6D__seed42.json
sfdro_ucb_refinement_test,NaiveBO_lognormal,Hartmann_6D,43,0.11050782935236247,50,9,,,,results/sfdro_ucb_refinement_test/checkpoints/NaiveBO_lognormal__Hartmann_6D__seed43.json
